timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1659973182789,596,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-24,,true,,2085,1364,15,42,0,1,0
1659973183159,307,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-21,,true,,1629,1477,12,42,0,1,0
1659973183386,303,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-24,,true,,1635,1383,15,42,0,1,0
1659973183156,1895,ShoppingDetails,200,"Number of samples in transaction : 8, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-15,,true,,8345,5518,9,42,0,5,0
1659973185058,1110,PaymentMethod,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-15,,true,,2119,2930,9,42,0,0,0
1659973186494,293,HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-23,,true,,2643,297,15,42,0,0,0
1659973186173,683,DeletePayed,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-15,,true,,3275,1382,9,42,0,1,0
1659973186788,522,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-23,,true,,1936,1364,15,42,0,1,0
1659973186857,456,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-15,,true,,1629,1477,9,42,0,0,0
1659973187311,307,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-23,,true,,1635,1383,15,42,0,0,0
1659973187861,446,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-20,,true,,5866,644,12,42,0,0,0
1659973187896,482,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-14,,true,,5866,644,9,42,0,0,0
1659973188308,321,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-20,,true,,1469,935,12,42,0,0,0
1659973188378,334,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-14,,true,,1461,932,9,42,0,1,0
1659973188630,1090,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-20,,true,,3550,1793,12,42,0,2,0
1659973189725,186,DeleteAdded,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-20,,true,,422,505,12,42,0,0,0
1659973188714,1282,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-14,,true,,4654,1777,9,42,0,3,0
1659973189911,314,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-20,,true,,1629,1477,12,42,0,0,0
1659973190492,290,HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-22,,true,,2643,297,15,42,0,1,0
1659973190783,504,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-22,,true,,1928,1357,15,42,0,1,0
1659973191288,309,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-22,,true,,1635,1379,15,42,0,0,0
1659973189998,2206,ShoppingDetails,200,"Number of samples in transaction : 8, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-14,,true,,8504,5474,9,42,0,0,0
1659973192205,1129,PaymentMethod,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-14,,true,,2174,2914,9,42,0,0,0
1659973193336,830,DeletePayed,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-14,,true,,3548,1370,9,42,0,1,0
1659973194168,457,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-14,,true,,1629,1469,9,42,0,1,0
1659973194494,285,HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-21,,true,,2643,297,15,42,0,0,0
1659973194603,286,RegisterPage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 4-12,,true,,1866,306,6,42,0,0,0
1659973194528,447,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-19,,true,,5866,644,12,42,0,0,0
1659973194563,451,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-13,,true,,5866,644,9,42,0,0,0
1659973194976,329,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-19,,true,,1455,931,12,42,0,1,0
1659973195014,317,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-13,,true,,1469,935,9,42,0,1,0
1659973194889,448,AccountCreateRequest,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 4-12,,true,,1642,1692,6,42,0,0,0
1659973194780,587,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-21,,true,,2053,1350,15,42,0,0,0
1659973195367,308,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-21,,true,,1629,1375,15,42,0,0,0
1659973195337,364,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 4-12,,true,,1929,1367,6,42,0,0,0
1659973195707,397,AccountPermanentDeleteRequest,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 4-12,,true,,1700,1424,6,42,0,1,0
1659973195333,1135,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-13,,true,,5423,1793,9,42,0,2,0
1659973195306,1169,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-19,,true,,5385,1761,12,42,0,3,0
1659973196479,188,DeleteAdded,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-19,,true,,422,497,12,42,0,0,0
1659973196667,318,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-19,,true,,1629,1461,12,42,0,0,0
1659973196470,1903,ShoppingDetails,200,"Number of samples in transaction : 8, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-13,,true,,8330,5518,9,42,0,1,0
1659973198495,283,HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-20,,true,,2643,297,15,42,0,0,0
1659973198778,490,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-20,,true,,1936,1364,15,42,0,2,0
1659973198374,1068,PaymentMethod,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-13,,true,,2114,2930,9,42,0,2,0
1659973199269,304,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-20,,true,,1635,1383,15,42,0,0,0
1659973199445,811,DeletePayed,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-13,,true,,3501,1382,9,42,0,0,0
1659973200256,476,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-13,,true,,1629,1477,9,42,0,1,0
1659973201192,459,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-18,,true,,5866,644,12,42,0,1,0
1659973201227,446,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-12,,true,,5866,644,9,42,0,0,0
1659973201652,336,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-18,,true,,1468,935,12,42,0,2,0
1659973201673,362,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-12,,true,,1468,935,9,42,0,0,0
1659973202495,283,HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-19,,true,,2643,297,15,42,0,1,0
1659973202035,1167,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-12,,true,,3792,1793,9,42,0,2,0
1659973201990,1216,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-18,,true,,5364,1791,12,42,0,3,0
1659973202779,612,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-19,,true,,2067,1364,15,42,0,0,0
1659973203211,327,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-18,,true,,1629,1477,12,42,0,1,0
1659973203392,314,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-19,,true,,1635,1383,15,42,0,0,0
1659973203204,1897,ShoppingDetails,200,"Number of samples in transaction : 8, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-12,,true,,8279,5518,9,42,0,6,0
1659973205107,1042,PaymentMethod,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-12,,true,,2097,2930,9,42,0,2,0
1659973206494,303,HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-18,,true,,2643,297,15,42,0,0,0
1659973206154,666,DeletePayed,200,"Number of samples in transaction : 3, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-12,,true,,3273,1382,9,42,0,1,0
1659973206821,458,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-12,,true,,1629,1477,9,42,0,0,0
1659973206797,550,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-18,,true,,1935,1364,15,42,0,0,0
1659973207347,304,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-18,,true,,1635,1383,15,42,0,1,0
1659973207859,428,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-17,,true,,5866,644,12,42,0,1,0
1659973207894,477,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-11,,true,,5866,644,9,42,0,0,0
1659973208289,321,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-17,,true,,1460,932,12,42,0,0,0
1659973208372,325,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-11,,true,,1460,932,9,42,0,0,0
1659973208610,990,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 2",jp@gc - Ultimate Thread Group 2-17,,false,,3308,1777,12,42,0,0,0
1659973208697,1105,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-11,,true,,3796,1777,9,42,0,1,0
1659973209605,314,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-17,,true,,1629,1469,12,42,0,1,0
1659973210493,293,HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-17,,true,,2643,297,15,42,0,0,0
1659973210787,498,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-17,,true,,1927,1357,15,42,0,0,0
1659973211285,309,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-17,,true,,1635,1379,15,42,0,0,0
1659973209804,1926,ShoppingDetails,200,"Number of samples in transaction : 8, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-11,,true,,8285,5474,9,42,0,4,0
1659973211735,1037,PaymentMethod,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-11,,true,,2100,2914,9,42,0,1,0
1659973212775,326,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-11,,true,,1629,1469,9,42,0,0,0
1659973214495,288,HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-16,,true,,2643,297,15,42,0,0,0
1659973214528,448,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-16,,true,,5866,644,12,42,0,1,0
1659973214562,440,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-10,,true,,5866,644,9,42,0,1,0
1659973214977,324,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-16,,true,,1454,931,12,42,0,1,0
1659973215003,321,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-10,,true,,1468,935,9,42,0,1,0
1659973214783,583,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-16,,true,,2050,1350,15,42,0,1,0
1659973215367,305,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-16,,true,,1629,1375,15,42,0,1,0
1659973215302,1149,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-16,,true,,4349,1761,12,42,0,1,0
1659973215325,1312,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-10,,true,,4468,1793,9,42,0,2,0
1659973216456,318,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-16,,true,,1629,1461,12,42,0,0,0
1659973218495,293,HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-30,,true,,2643,297,15,42,0,0,0
1659973216639,2215,ShoppingDetails,200,"Number of samples in transaction : 8, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-10,,true,,8504,5518,9,42,0,4,0
1659973218789,498,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-30,,true,,1936,1364,15,42,0,1,0
1659973219287,312,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-30,,true,,1635,1383,15,42,0,0,0
1659973218857,1138,PaymentMethod,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-10,,true,,2171,2930,9,42,0,1,0
1659973219998,451,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-10,,true,,1629,1477,9,42,0,0,0
1659973221191,486,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-15,,true,,5866,644,12,42,0,1,0
1659973221227,459,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-18,,true,,5866,644,9,42,0,1,0
1659973221678,348,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-15,,true,,1469,935,12,42,0,0,0
1659973221687,342,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-18,,true,,1469,935,9,42,0,0,0
1659973222493,293,HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-29,,true,,2643,297,15,42,0,1,0
1659973222026,1086,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 2",jp@gc - Ultimate Thread Group 2-15,,false,,3314,1793,12,42,0,3,0
1659973222029,1177,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-18,,true,,5446,1791,9,42,0,2,0
1659973222788,525,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-29,,true,,1936,1364,15,42,0,1,0
1659973223117,338,DeleteAdded,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-15,,true,,422,505,12,42,0,0,0
1659973223315,305,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-29,,true,,1635,1383,15,42,0,0,0
1659973223456,331,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-15,,true,,1629,1477,12,42,0,1,0
1659973223208,1919,ShoppingDetails,200,"Number of samples in transaction : 8, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-18,,true,,8318,5518,9,42,0,2,0
1659973225130,1067,PaymentMethod,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-18,,true,,2109,2930,9,42,0,1,0
1659973226200,319,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-18,,true,,1629,1477,9,42,0,0,0
1659973226497,297,HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-28,,true,,2643,297,15,42,0,0,0
1659973226795,500,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-28,,true,,1928,1357,15,42,0,1,0
1659973227297,306,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-28,,true,,1635,1379,15,42,0,0,0
1659973227859,426,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-14,,true,,5866,644,12,42,0,1,0
1659973227895,446,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-17,,true,,5866,644,9,42,0,1,0
1659973228286,337,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-14,,true,,1461,932,12,42,0,1,0
1659973228342,317,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-17,,true,,1455,929,9,42,0,1,0
1659973228624,1086,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-14,,true,,3873,1777,12,42,0,3,0
1659973228660,1296,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-17,,true,,4538,1761,9,42,0,0,0
1659973229715,307,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-14,,true,,1629,1469,12,42,0,0,0
1659973230492,293,HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-27,,true,,2643,297,15,42,0,0,0
1659973230786,508,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-27,,true,,1928,1357,15,42,0,1,0
1659973231296,320,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-27,,true,,1635,1379,15,42,0,0,0
1659973229955,2153,ShoppingDetails,200,"Number of samples in transaction : 8, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-17,,true,,8968,5429,9,42,0,4,0
1659973232113,1133,PaymentMethod,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-17,,true,,2153,2897,9,42,0,1,0
1659973233252,452,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-17,,true,,1629,1461,9,42,0,0,0
1659973234493,293,HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-26,,true,,2643,297,15,42,0,1,0
1659973234603,297,RegisterPage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 4-11,,true,,1866,306,6,42,0,1,0
1659973234560,577,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-16,,true,,5866,644,9,42,0,1,0
1659973234901,456,AccountCreateRequest,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 4-11,,true,,1642,1692,6,42,0,0,0
1659973235138,321,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-16,,true,,1469,935,9,42,0,0,0
1659973234788,700,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-26,,true,,2054,1352,15,42,0,1,0
1659973235357,364,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 4-11,,true,,1929,1367,6,42,0,1,0
1659973235489,312,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-26,,true,,1635,1375,15,42,0,1,0
1659973234525,1334,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-13,,true,,5866,644,12,42,0,0,0
1659973235859,314,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-13,,true,,1469,935,12,42,0,1,0
1659973235459,1117,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-16,,true,,4338,1793,9,42,0,2,0
1659973236174,1284,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-13,,true,,4599,1793,12,42,0,1,0
1659973237464,194,DeleteAdded,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-13,,true,,422,505,12,42,0,0,0
1659973237658,308,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-13,,true,,1629,1477,12,42,0,2,0
1659973236578,1988,ShoppingDetails,200,"Number of samples in transaction : 8, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-16,,true,,8306,5518,9,42,0,4,0
1659973238493,296,HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-25,,true,,2643,297,15,42,0,0,0
1659973238789,500,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-25,,true,,1936,1364,15,42,0,1,0
1659973239290,316,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-25,,true,,1635,1383,15,42,0,1,0
1659973238570,1058,PaymentMethod,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-16,,true,,2106,2930,9,42,0,2,0
1659973239631,321,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-16,,true,,1629,1477,9,42,0,0,0
1659973241192,453,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-24,,true,,5866,644,12,42,0,1,0
1659973241226,448,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-15,,true,,5866,644,9,42,0,2,0
1659973241646,332,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-24,,true,,1469,935,12,42,0,0,0
1659973241676,320,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-15,,true,,1469,935,9,42,0,0,0
1659973242493,289,HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-24,,true,,2643,297,15,42,0,0,0
1659973241996,1200,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-15,,true,,3906,1793,9,42,0,2,0
1659973241978,1299,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-24,,true,,4725,1793,12,42,0,0,0
1659973242782,504,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-24,,true,,1935,1364,15,42,0,1,0
1659973243287,303,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-24,,true,,1635,1383,15,42,0,1,0
1659973243279,315,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-24,,true,,1629,1477,12,42,0,2,0
1659973243198,1950,ShoppingDetails,200,"Number of samples in transaction : 8, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-15,,true,,8285,5518,9,42,0,4,0
1659973245153,1054,PaymentMethod,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-15,,true,,2098,2930,9,42,0,1,0
1659973246211,327,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-15,,true,,1629,1477,9,42,0,0,0
1659973246494,294,HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-23,,true,,2643,297,15,42,0,0,0
1659973246788,627,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-23,,true,,2057,1357,15,42,0,1,0
1659973247417,331,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-23,,true,,1635,1379,15,42,0,1,0
1659973247859,437,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-23,,true,,5866,644,12,42,0,2,0
1659973247896,435,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-14,,true,,5866,644,9,42,0,0,0
1659973248298,314,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-23,,true,,1461,932,12,42,0,2,0
1659973248331,313,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-14,,true,,1455,929,9,42,0,0,0
1659973248614,1141,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-23,,true,,4424,1777,12,42,0,3,0
1659973248645,1117,AddSelected,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-14,,true,,3901,1761,9,42,0,3,0
1659973249760,307,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-23,,true,,1629,1469,12,42,0,1,0
1659973250493,286,HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-22,,true,,2643,297,15,42,0,1,0
1659973250780,510,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-22,,true,,1928,1357,15,42,0,0,0
1659973251291,317,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-22,,true,,1635,1379,15,42,0,0,0
1659973249765,1894,ShoppingDetails,200,"Number of samples in transaction : 8, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-14,,true,,8803,5429,9,42,0,1,0
1659973251660,1051,PaymentMethod,200,"Number of samples in transaction : 4, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-14,,true,,2099,2897,9,42,0,0,0
1659973252712,312,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 3-14,,true,,1629,1461,9,42,0,0,0
1659973254494,286,HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-21,,true,,2643,297,15,42,0,0,0
1659973254528,453,HomePage,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 2-22,,true,,5866,644,12,42,0,0,0
